Crop,District,Year,Month,Price_INR_per_Quintal
Groundnut,Davanagere,2017,1,5519.84
Groundnut,Davanagere,2017,2,5459.75
Groundnut,Davanagere,2017,3,4723.8
Groundnut,Davanagere,2017,4,6936.48
Groundnut,Davanagere,2017,5,5995.37
Groundnut,Davanagere,2017,6,6725.5
Groundnut,Davanagere,2017,7,5092.56
Groundnut,Davanagere,2017,8,6037.4
Groundnut,Davanagere,2017,9,5414.27
Groundnut,Davanagere,2017,10,5006.3
Groundnut,Davanagere,2017,11,5674.75
Groundnut,Davanagere,2017,12,6044.05
Groundnut,Davanagere,2018,1,6539.41
Groundnut,Davanagere,2018,2,6227.29
Groundnut,Davanagere,2018,3,7169.78
Groundnut,Davanagere,2018,4,5225.33
Groundnut,Davanagere,2018,5,6174.04
Groundnut,Davanagere,2018,6,5462.99
Groundnut,Davanagere,2018,7,7050.02
Groundnut,Davanagere,2018,8,7023.11
Groundnut,Davanagere,2018,9,5868.53
Groundnut,Davanagere,2018,10,6833.89
Groundnut,Davanagere,2018,11,6303.56
Groundnut,Davanagere,2018,12,5423.73
Groundnut,Davanagere,2019,1,5679.27
Groundnut,Davanagere,2019,2,6567.15
Groundnut,Davanagere,2019,3,7044.35
Groundnut,Davanagere,2019,4,6955.84
Groundnut,Davanagere,2019,5,6473.77
Groundnut,Davanagere,2019,6,5514.4
Groundnut,Davanagere,2019,7,6405.2
Groundnut,Davanagere,2019,8,6527.5
Groundnut,Davanagere,2019,9,6181.3
Groundnut,Davanagere,2019,10,5323.94
Groundnut,Davanagere,2019,11,6297.1
Groundnut,Davanagere,2019,12,5625.19
Groundnut,Davanagere,2020,1,6053.61
Groundnut,Davanagere,2020,2,7519.97
Groundnut,Davanagere,2020,3,5418.16
Groundnut,Davanagere,2020,4,5939.0
Groundnut,Davanagere,2020,5,7187.92
Groundnut,Davanagere,2020,6,5717.9
Groundnut,Davanagere,2020,7,7542.96
Groundnut,Davanagere,2020,8,5078.13
Groundnut,Davanagere,2020,9,6063.91
Groundnut,Davanagere,2020,10,7255.32
Groundnut,Davanagere,2020,11,6533.16
Groundnut,Davanagere,2020,12,6518.77
Groundnut,Davanagere,2021,1,6923.7
Groundnut,Davanagere,2021,2,6690.58
Groundnut,Davanagere,2021,3,5926.33
Groundnut,Davanagere,2021,4,7040.6
Groundnut,Davanagere,2021,5,6161.92
Groundnut,Davanagere,2021,6,5864.94
Groundnut,Davanagere,2021,7,6099.04
Groundnut,Davanagere,2021,8,6180.64
Groundnut,Davanagere,2021,9,5720.36
Groundnut,Davanagere,2021,10,6909.98
Groundnut,Davanagere,2021,11,5145.83
Groundnut,Davanagere,2021,12,5829.93
Groundnut,Davanagere,2022,1,5619.28
Groundnut,Davanagere,2022,2,7281.24
Groundnut,Davanagere,2022,3,6564.43
Groundnut,Davanagere,2022,4,7673.96
Groundnut,Davanagere,2022,5,6608.04
Groundnut,Davanagere,2022,6,7128.07
Groundnut,Davanagere,2022,7,6807.94
Groundnut,Davanagere,2022,8,6616.86
Groundnut,Davanagere,2022,9,5779.59
Groundnut,Davanagere,2022,10,7329.62
Groundnut,Davanagere,2022,11,5390.03
Groundnut,Davanagere,2022,12,7059.03
Groundnut,Davanagere,2023,1,6804.79
Groundnut,Davanagere,2023,2,6899.81
Groundnut,Davanagere,2023,3,7298.42
Groundnut,Davanagere,2023,4,5932.99
Groundnut,Davanagere,2023,5,6335.63
Groundnut,Davanagere,2023,6,7501.3
Groundnut,Davanagere,2023,7,6058.16
Groundnut,Davanagere,2023,8,6865.96
Groundnut,Davanagere,2023,9,5650.95
Groundnut,Davanagere,2023,10,6926.51
Groundnut,Davanagere,2023,11,6086.35
Groundnut,Davanagere,2023,12,7067.93
Groundnut,Davanagere,2024,1,7013.4
Groundnut,Davanagere,2024,2,7218.68
Groundnut,Davanagere,2024,3,7141.33
Groundnut,Davanagere,2024,4,6669.88
Groundnut,Davanagere,2024,5,7436.16
Groundnut,Davanagere,2024,6,7390.92
Groundnut,Davanagere,2024,7,6732.52
Groundnut,Davanagere,2024,8,5764.19
Groundnut,Davanagere,2024,9,7389.9
Groundnut,Davanagere,2024,10,6696.05
Groundnut,Davanagere,2024,11,6648.07
Groundnut,Davanagere,2024,12,6517.8
Groundnut,Davanagere,2025,1,6909.57
Groundnut,Davanagere,2025,2,6943.17
Groundnut,Davanagere,2025,3,8337.13
Groundnut,Davanagere,2025,4,7549.56
Groundnut,Davanagere,2025,5,6903.76
Groundnut,Davanagere,2025,6,7576.47
Groundnut,Davanagere,2025,7,5906.99
Groundnut,Davanagere,2025,8,5873.09
Groundnut,Davanagere,2025,9,6325.28
Groundnut,Davanagere,2025,10,7220.92
Groundnut,Davanagere,2025,11,7963.01
Groundnut,Davanagere,2025,12,7848.2
Groundnut,Shivamogga,2010,1,5177.9
Groundnut,Shivamogga,2010,2,4968.03
Groundnut,Shivamogga,2010,3,4264.08
Groundnut,Shivamogga,2010,4,5017.11
Groundnut,Shivamogga,2010,5,5455.72
Groundnut,Shivamogga,2010,6,4597.75
Groundnut,Shivamogga,2010,7,4706.32
Groundnut,Shivamogga,2010,8,5712.79
Groundnut,Shivamogga,2010,9,3498.0
Groundnut,Shivamogga,2010,10,4658.63
Groundnut,Shivamogga,2010,11,5700.27
Groundnut,Shivamogga,2010,12,4288.25
Groundnut,Shivamogga,2011,1,4930.71
Groundnut,Shivamogga,2011,2,5732.63
Groundnut,Shivamogga,2011,3,4180.9
Groundnut,Shivamogga,2011,4,4126.28
Groundnut,Shivamogga,2011,5,4384.11
Groundnut,Shivamogga,2011,6,3957.51
Groundnut,Shivamogga,2011,7,5643.86
Groundnut,Shivamogga,2011,8,3726.07
Groundnut,Shivamogga,2011,9,5346.11
Groundnut,Shivamogga,2011,10,4720.57
Groundnut,Shivamogga,2011,11,5930.43
Groundnut,Shivamogga,2011,12,5278.5
Groundnut,Shivamogga,2012,1,4855.78
Groundnut,Shivamogga,2012,2,5081.89
Groundnut,Shivamogga,2012,3,4961.14
Groundnut,Shivamogga,2012,4,4260.5
Groundnut,Shivamogga,2012,5,4060.51
Groundnut,Shivamogga,2012,6,4277.37
Groundnut,Shivamogga,2012,7,4822.89
Groundnut,Shivamogga,2012,8,4715.53
Groundnut,Shivamogga,2012,9,4152.0
Groundnut,Shivamogga,2012,10,4050.48
Groundnut,Shivamogga,2012,11,4707.14
Groundnut,Shivamogga,2012,12,5107.27
Groundnut,Shivamogga,2013,1,5925.44
Groundnut,Shivamogga,2013,2,4345.24
Groundnut,Shivamogga,2013,3,5898.38
Groundnut,Shivamogga,2013,4,4195.9
Groundnut,Shivamogga,2013,5,6357.76
Groundnut,Shivamogga,2013,6,5431.43
Groundnut,Shivamogga,2013,7,4792.54
Groundnut,Shivamogga,2013,8,5719.16
Groundnut,Shivamogga,2013,9,4694.8
Groundnut,Shivamogga,2013,10,5373.92
Groundnut,Shivamogga,2013,11,5853.92
Groundnut,Shivamogga,2013,12,6029.12
Groundnut,Shivamogga,2014,1,6338.47
Groundnut,Shivamogga,2014,2,5251.5
Groundnut,Shivamogga,2014,3,4896.28
Groundnut,Shivamogga,2014,4,5294.21
Groundnut,Shivamogga,2014,5,5391.52
Groundnut,Shivamogga,2014,6,4265.69
Groundnut,Shivamogga,2014,7,5929.42
Groundnut,Shivamogga,2014,8,6521.32
Groundnut,Shivamogga,2014,9,5476.75
Groundnut,Shivamogga,2014,10,6284.41
Groundnut,Shivamogga,2014,11,4896.39
Groundnut,Shivamogga,2014,12,4600.78
Groundnut,Shivamogga,2015,1,4919.49
Groundnut,Shivamogga,2015,2,5319.37
Groundnut,Shivamogga,2015,3,5895.01
Groundnut,Shivamogga,2015,4,6092.19
Groundnut,Shivamogga,2015,5,5739.83
Groundnut,Shivamogga,2015,6,4596.95
Groundnut,Shivamogga,2015,7,6483.08
Groundnut,Shivamogga,2015,8,6062.63
Groundnut,Shivamogga,2015,9,5914.87
Groundnut,Shivamogga,2015,10,6580.75
Groundnut,Shivamogga,2015,11,4622.85
Groundnut,Shivamogga,2015,12,5195.13
Groundnut,Shivamogga,2016,1,6648.8
Groundnut,Shivamogga,2016,2,6761.95
Groundnut,Shivamogga,2016,3,5830.85
Groundnut,Shivamogga,2016,4,6493.51
Groundnut,Shivamogga,2016,5,5386.56
Groundnut,Shivamogga,2016,6,6221.2
Groundnut,Shivamogga,2016,7,5976.03
Groundnut,Shivamogga,2016,8,4867.54
Groundnut,Shivamogga,2016,9,4731.44
Groundnut,Shivamogga,2016,10,4731.48
Groundnut,Shivamogga,2016,11,6238.18
Groundnut,Shivamogga,2016,12,5145.64
Groundnut,Shivamogga,2017,1,6101.0
Groundnut,Shivamogga,2017,2,4688.97
Groundnut,Shivamogga,2017,3,6486.65
Groundnut,Shivamogga,2017,4,5227.18
Groundnut,Shivamogga,2017,5,5585.11
Groundnut,Shivamogga,2017,6,6227.77
Groundnut,Shivamogga,2017,7,7021.81
Groundnut,Shivamogga,2017,8,6054.31
Groundnut,Shivamogga,2017,9,6304.13
Groundnut,Shivamogga,2017,10,6179.94
Groundnut,Shivamogga,2017,11,5265.45
Groundnut,Shivamogga,2017,12,6370.9
Groundnut,Shivamogga,2018,1,7044.85
Groundnut,Shivamogga,2018,2,7153.79
Groundnut,Shivamogga,2018,3,5953.32
Groundnut,Shivamogga,2018,4,5121.78
Groundnut,Shivamogga,2018,5,6693.5
Groundnut,Shivamogga,2018,6,4764.64
Groundnut,Shivamogga,2018,7,6137.64
Groundnut,Shivamogga,2018,8,6108.55
Groundnut,Shivamogga,2018,9,5340.91
Groundnut,Shivamogga,2018,10,6708.83
Groundnut,Shivamogga,2018,11,6459.89
Groundnut,Shivamogga,2018,12,7079.83
Groundnut,Shivamogga,2019,1,5609.7
Groundnut,Shivamogga,2019,2,6994.46
Groundnut,Shivamogga,2019,3,6233.17
Groundnut,Shivamogga,2019,4,6001.55
Groundnut,Shivamogga,2019,5,6973.24
Groundnut,Shivamogga,2019,6,6608.97
Groundnut,Shivamogga,2019,7,6429.84
Groundnut,Shivamogga,2019,8,6010.6
Groundnut,Shivamogga,2019,9,5697.52
Groundnut,Shivamogga,2019,10,5050.6
Groundnut,Shivamogga,2019,11,6450.5
Groundnut,Shivamogga,2019,12,5943.24
Groundnut,Shivamogga,2020,1,5418.74
Groundnut,Shivamogga,2020,2,6267.95
Groundnut,Shivamogga,2020,3,6076.33
Groundnut,Shivamogga,2020,4,5677.84
Groundnut,Shivamogga,2020,5,5341.23
Groundnut,Shivamogga,2020,6,5863.43
Groundnut,Shivamogga,2020,7,5484.5
Groundnut,Shivamogga,2020,8,5763.07
Groundnut,Shivamogga,2020,9,6309.11
Groundnut,Shivamogga,2020,10,5683.54
Groundnut,Shivamogga,2020,11,6785.98
Groundnut,Shivamogga,2020,12,5958.09
Groundnut,Shivamogga,2021,1,5924.77
Groundnut,Shivamogga,2021,2,5853.7
Groundnut,Shivamogga,2021,3,6976.21
Groundnut,Shivamogga,2021,4,7130.52
Groundnut,Shivamogga,2021,5,7232.34
Groundnut,Shivamogga,2021,6,6656.13
Groundnut,Shivamogga,2021,7,7181.41
Groundnut,Shivamogga,2021,8,5968.21
Groundnut,Shivamogga,2021,9,6910.82
Groundnut,Shivamogga,2021,10,6497.06
Groundnut,Shivamogga,2021,11,7090.41
Groundnut,Shivamogga,2021,12,5428.08
Groundnut,Shivamogga,2022,1,7108.56
Groundnut,Shivamogga,2022,2,7550.49
Groundnut,Shivamogga,2022,3,6353.01
Groundnut,Shivamogga,2022,4,6436.13
Groundnut,Shivamogga,2022,5,5624.51
Groundnut,Shivamogga,2022,6,6774.94
Groundnut,Shivamogga,2022,7,7284.3
Groundnut,Shivamogga,2022,8,6599.81
Groundnut,Shivamogga,2022,9,7501.81
Groundnut,Shivamogga,2022,10,6822.25
Groundnut,Shivamogga,2022,11,5522.34
Groundnut,Shivamogga,2022,12,7008.25
Groundnut,Shivamogga,2023,1,8118.21
Groundnut,Shivamogga,2023,2,6354.69
Groundnut,Shivamogga,2023,3,6373.73
Groundnut,Shivamogga,2023,4,6181.88
Groundnut,Shivamogga,2023,5,7872.15
Groundnut,Shivamogga,2023,6,7170.96
Groundnut,Shivamogga,2023,7,5442.28
Groundnut,Shivamogga,2023,8,7027.6
Groundnut,Shivamogga,2023,9,5593.06
Groundnut,Shivamogga,2023,10,7406.79
Groundnut,Shivamogga,2023,11,6381.25
Groundnut,Shivamogga,2023,12,6592.91
Groundnut,Shivamogga,2024,1,7564.52
Groundnut,Shivamogga,2024,2,5879.37
Groundnut,Shivamogga,2024,3,5989.02
Groundnut,Shivamogga,2024,4,6434.74
Groundnut,Shivamogga,2024,5,7271.92
Groundnut,Shivamogga,2024,6,7254.47
Groundnut,Shivamogga,2024,7,7939.63
Groundnut,Shivamogga,2024,8,7105.14
Groundnut,Shivamogga,2024,9,6896.13
Groundnut,Shivamogga,2024,10,6376.18
Groundnut,Shivamogga,2024,11,7342.86
Groundnut,Shivamogga,2024,12,7217.31
Groundnut,Shivamogga,2025,1,8037.75
Groundnut,Shivamogga,2025,2,7488.82
Groundnut,Shivamogga,2025,3,6895.08
Groundnut,Shivamogga,2025,4,6390.94
Groundnut,Shivamogga,2025,5,6345.7
Groundnut,Shivamogga,2025,6,7998.44
Groundnut,Shivamogga,2025,7,7335.71
Groundnut,Shivamogga,2025,8,7557.01
Groundnut,Shivamogga,2025,9,8127.21
Groundnut,Shivamogga,2025,10,6054.45
Groundnut,Shivamogga,2025,11,7361.29
Groundnut,Shivamogga,2025,12,6542.86
Groundnut,Ballari,2010,1,5070.79
Groundnut,Ballari,2010,2,4619.57
Groundnut,Ballari,2010,3,4382.55
Groundnut,Ballari,2010,4,6065.9
Groundnut,Ballari,2010,5,4523.23
Groundnut,Ballari,2010,6,4089.84
Groundnut,Ballari,2010,7,5769.03
Groundnut,Ballari,2010,8,5915.92
Groundnut,Ballari,2010,9,4512.84
Groundnut,Ballari,2010,10,5016.74
Groundnut,Ballari,2010,11,4313.25
Groundnut,Ballari,2010,12,3785.84
Groundnut,Ballari,2011,1,4696.33
Groundnut,Ballari,2011,2,6214.99
Groundnut,Ballari,2011,3,5984.71
Groundnut,Ballari,2011,4,4211.87
Groundnut,Ballari,2011,5,4874.55
Groundnut,Ballari,2011,6,4592.21
Groundnut,Ballari,2011,7,5822.39
Groundnut,Ballari,2011,8,6116.65
Groundnut,Ballari,2011,9,6014.33
Groundnut,Ballari,2011,10,4685.39
Groundnut,Ballari,2011,11,4255.88
Groundnut,Ballari,2011,12,5246.32
Groundnut,Ballari,2012,1,4961.74
Groundnut,Ballari,2012,2,4870.6
Groundnut,Ballari,2012,3,6221.59
Groundnut,Ballari,2012,4,5076.71
Groundnut,Ballari,2012,5,5425.82
Groundnut,Ballari,2012,6,4029.72
Groundnut,Ballari,2012,7,5195.8
Groundnut,Ballari,2012,8,3955.15
Groundnut,Ballari,2012,9,4642.04
Groundnut,Ballari,2012,10,6290.48
Groundnut,Ballari,2012,11,4732.17
Groundnut,Ballari,2012,12,4013.97
Groundnut,Ballari,2013,1,5573.88
Groundnut,Ballari,2013,2,5643.85
Groundnut,Ballari,2013,3,5007.52
Groundnut,Ballari,2013,4,5354.47
Groundnut,Ballari,2013,5,6043.62
Groundnut,Ballari,2013,6,5011.29
Groundnut,Ballari,2013,7,4300.48
Groundnut,Ballari,2013,8,5248.59
Groundnut,Ballari,2013,9,5082.87
Groundnut,Ballari,2013,10,5141.67
Groundnut,Ballari,2013,11,6040.42
Groundnut,Ballari,2013,12,4854.57
Groundnut,Ballari,2014,1,5507.59
Groundnut,Ballari,2014,2,4839.58
Groundnut,Ballari,2014,3,6536.91
Groundnut,Ballari,2014,4,5327.84
Groundnut,Ballari,2014,5,4240.97
Groundnut,Ballari,2014,6,5708.51
Groundnut,Ballari,2014,7,4177.44
Groundnut,Ballari,2014,8,4917.37
Groundnut,Ballari,2014,9,4685.26
Groundnut,Ballari,2014,10,4441.73
Groundnut,Ballari,2014,11,6358.16
Groundnut,Ballari,2014,12,6475.16
Groundnut,Ballari,2015,1,4884.12
Groundnut,Ballari,2015,2,6042.67
Groundnut,Ballari,2015,3,5487.95
Groundnut,Ballari,2015,4,6009.15
Groundnut,Ballari,2015,5,5725.89
Groundnut,Ballari,2015,6,4441.25
Groundnut,Ballari,2015,7,6132.4
Groundnut,Ballari,2015,8,5057.43
Groundnut,Ballari,2015,9,6228.92
Groundnut,Ballari,2015,10,6221.69
Groundnut,Ballari,2015,11,5547.91
Groundnut,Ballari,2015,12,5937.5
Groundnut,Ballari,2016,1,6706.15
Groundnut,Ballari,2016,2,6858.59
Groundnut,Ballari,2016,3,5720.86
Groundnut,Ballari,2016,4,6834.65
Groundnut,Ballari,2016,5,6782.36
Groundnut,Ballari,2016,6,5277.16
Groundnut,Ballari,2016,7,4790.31
Groundnut,Ballari,2016,8,5901.65
Groundnut,Ballari,2016,9,4951.66
Groundnut,Ballari,2016,10,6031.72
Groundnut,Ballari,2016,11,6002.48
Groundnut,Ballari,2016,12,5549.48
Groundnut,Ballari,2017,1,7142.47
Groundnut,Ballari,2017,2,5593.29
Groundnut,Ballari,2017,3,5580.14
Groundnut,Ballari,2017,4,5405.88
Groundnut,Ballari,2017,5,5793.16
Groundnut,Ballari,2017,6,5973.3
Groundnut,Ballari,2017,7,5659.76
Groundnut,Ballari,2017,8,6812.3
Groundnut,Ballari,2017,9,6156.69
Groundnut,Ballari,2017,10,5896.04
Groundnut,Ballari,2017,11,5932.67
Groundnut,Ballari,2017,12,5312.3
Groundnut,Ballari,2018,1,5100.34
Groundnut,Ballari,2018,2,6546.19
Groundnut,Ballari,2018,3,5304.32
Groundnut,Ballari,2018,4,6823.1
Groundnut,Ballari,2018,5,6078.71
Groundnut,Ballari,2018,6,6357.63
Groundnut,Ballari,2018,7,6091.23
Groundnut,Ballari,2018,8,6076.04
Groundnut,Ballari,2018,9,7075.88
Groundnut,Ballari,2018,10,6710.52
Groundnut,Ballari,2018,11,5603.67
Groundnut,Ballari,2018,12,6605.32
Groundnut,Ballari,2019,1,6401.04
Groundnut,Ballari,2019,2,5907.55
Groundnut,Ballari,2019,3,5653.92
Groundnut,Ballari,2019,4,5988.77
Groundnut,Ballari,2019,5,6088.2
Groundnut,Ballari,2019,6,6419.24
Groundnut,Ballari,2019,7,6042.42
Groundnut,Ballari,2019,8,7156.86
Groundnut,Ballari,2019,9,6983.06
Groundnut,Ballari,2019,10,5342.2
Groundnut,Ballari,2019,11,6864.15
Groundnut,Ballari,2019,12,6077.81
Groundnut,Ballari,2020,1,5427.17
Groundnut,Ballari,2020,2,6202.61
Groundnut,Ballari,2020,3,5274.49
Groundnut,Ballari,2020,4,6093.26
Groundnut,Ballari,2020,5,5361.5
Groundnut,Ballari,2020,6,7264.13
Groundnut,Ballari,2020,7,7296.46
Groundnut,Ballari,2020,8,5522.79
Groundnut,Ballari,2020,9,7051.9
Groundnut,Ballari,2020,10,6085.27
Groundnut,Ballari,2020,11,5568.02
Groundnut,Ballari,2020,12,7365.18
Groundnut,Ballari,2021,1,7161.59
Groundnut,Ballari,2021,2,6458.54
Groundnut,Ballari,2021,3,6023.75
Groundnut,Ballari,2021,4,5665.16
Groundnut,Ballari,2021,5,6660.16
Groundnut,Ballari,2021,6,6076.28
Groundnut,Ballari,2021,7,6240.99
Groundnut,Ballari,2021,8,7200.08
Groundnut,Ballari,2021,9,7005.47
Groundnut,Ballari,2021,10,7093.56
Groundnut,Ballari,2021,11,5073.91
Groundnut,Ballari,2021,12,6050.46
Groundnut,Ballari,2022,1,7178.28
Groundnut,Ballari,2022,2,7520.82
Groundnut,Ballari,2022,3,5838.86
Groundnut,Ballari,2022,4,7639.1
Groundnut,Ballari,2022,5,5851.55
Groundnut,Ballari,2022,6,5994.08
Groundnut,Ballari,2022,7,6620.61
Groundnut,Ballari,2022,8,6109.42
Groundnut,Ballari,2022,9,7233.96
Groundnut,Ballari,2022,10,6281.08
Groundnut,Ballari,2022,11,6153.92
Groundnut,Ballari,2022,12,7675.0
Groundnut,Ballari,2023,1,6563.03
Groundnut,Ballari,2023,2,6382.89
Groundnut,Ballari,2023,3,7458.18
Groundnut,Ballari,2023,4,7642.33
Groundnut,Ballari,2023,5,5678.74
Groundnut,Ballari,2023,6,5898.7
Groundnut,Ballari,2023,7,6520.55
Groundnut,Ballari,2023,8,5600.05
Groundnut,Ballari,2023,9,5402.52
Groundnut,Ballari,2023,10,5901.45
Groundnut,Ballari,2023,11,7413.67
Groundnut,Ballari,2023,12,6771.53
Groundnut,Ballari,2024,1,7093.53
Groundnut,Ballari,2024,2,7519.37
Groundnut,Ballari,2024,3,5992.03
Groundnut,Ballari,2024,4,7985.03
Groundnut,Ballari,2024,5,5998.57
Groundnut,Ballari,2024,6,7232.39
Groundnut,Ballari,2024,7,7372.66
Groundnut,Ballari,2024,8,6572.66
Groundnut,Ballari,2024,9,5665.67
Groundnut,Ballari,2024,10,5672.57
Groundnut,Ballari,2024,11,6524.79
Groundnut,Ballari,2024,12,6289.31
Groundnut,Ballari,2025,1,6873.47
Groundnut,Ballari,2025,2,6922.82
Groundnut,Ballari,2025,3,7882.83
Groundnut,Ballari,2025,4,6134.47
Groundnut,Ballari,2025,5,7514.35
Groundnut,Ballari,2025,6,8112.71
Groundnut,Ballari,2025,7,7738.12
Groundnut,Ballari,2025,8,5904.93
Groundnut,Ballari,2025,9,7273.87
Groundnut,Ballari,2025,10,5885.73
Groundnut,Ballari,2025,11,6693.97
Groundnut,Ballari,2025,12,7052.74
Groundnut,Koppal,2010,1,4246.17
Groundnut,Koppal,2010,2,5462.34
Groundnut,Koppal,2010,3,5942.97
Groundnut,Koppal,2010,4,4567.28
Groundnut,Koppal,2010,5,5386.34
Groundnut,Koppal,2010,6,4230.51
Groundnut,Koppal,2010,7,4669.38
Groundnut,Koppal,2010,8,3976.63
Groundnut,Koppal,2010,9,4763.07
Groundnut,Koppal,2010,10,5355.54
Groundnut,Koppal,2010,11,5779.36
Groundnut,Koppal,2010,12,4386.44
Groundnut,Koppal,2011,1,5446.89
Groundnut,Koppal,2011,2,5599.33
Groundnut,Koppal,2011,3,4929.64
Groundnut,Koppal,2011,4,6204.2
Groundnut,Koppal,2011,5,6063.47
Groundnut,Koppal,2011,6,4858.73
Groundnut,Koppal,2011,7,4574.24
Groundnut,Koppal,2011,8,5987.99
Groundnut,Koppal,2011,9,3945.23
Groundnut,Koppal,2011,10,5865.7
Groundnut,Koppal,2011,11,5035.59
Groundnut,Koppal,2011,12,3767.79
Groundnut,Koppal,2012,1,6177.05
Groundnut,Koppal,2012,2,6100.12
Groundnut,Koppal,2012,3,5698.53
Groundnut,Koppal,2012,4,6281.18
Groundnut,Koppal,2012,5,5722.87
Groundnut,Koppal,2012,6,6011.87
Groundnut,Koppal,2012,7,5622.93
Groundnut,Koppal,2012,8,5380.46
Groundnut,Koppal,2012,9,3982.09
Groundnut,Koppal,2012,10,5668.25
Groundnut,Koppal,2012,11,5106.39
Groundnut,Koppal,2012,12,5710.61
Groundnut,Koppal,2013,1,4302.21
Groundnut,Koppal,2013,2,4137.92
Groundnut,Koppal,2013,3,5188.56
Groundnut,Koppal,2013,4,5419.29
Groundnut,Koppal,2013,5,5675.56
Groundnut,Koppal,2013,6,5684.77
Groundnut,Koppal,2013,7,6255.06
Groundnut,Koppal,2013,8,4195.7
Groundnut,Koppal,2013,9,5524.94
Groundnut,Koppal,2013,10,5984.58
Groundnut,Koppal,2013,11,6291.18
Groundnut,Koppal,2013,12,5795.7
Groundnut,Koppal,2014,1,4974.51
Groundnut,Koppal,2014,2,4596.13
Groundnut,Koppal,2014,3,4255.96
Groundnut,Koppal,2014,4,5507.78
Groundnut,Koppal,2014,5,5092.95
Groundnut,Koppal,2014,6,6693.87
Groundnut,Koppal,2014,7,4330.33
Groundnut,Koppal,2014,8,5444.0
Groundnut,Koppal,2014,9,4934.23
Groundnut,Koppal,2014,10,5346.96
Groundnut,Koppal,2014,11,6140.34
Groundnut,Koppal,2014,12,6289.61
Groundnut,Koppal,2015,1,6226.34
Groundnut,Koppal,2015,2,6570.13
Groundnut,Koppal,2015,3,4576.83
Groundnut,Koppal,2015,4,4458.5
Groundnut,Koppal,2015,5,6063.94
Groundnut,Koppal,2015,6,5364.8
Groundnut,Koppal,2015,7,6246.71
Groundnut,Koppal,2015,8,4684.17
Groundnut,Koppal,2015,9,6283.83
Groundnut,Koppal,2015,10,4387.12
Groundnut,Koppal,2015,11,5630.61
Groundnut,Koppal,2015,12,5683.73
Groundnut,Koppal,2016,1,6950.02
Groundnut,Koppal,2016,2,6673.08
Groundnut,Koppal,2016,3,5904.59
Groundnut,Koppal,2016,4,4755.3
Groundnut,Koppal,2016,5,6956.84
Groundnut,Koppal,2016,6,5617.09
Groundnut,Koppal,2016,7,6410.61
Groundnut,Koppal,2016,8,4935.39
Groundnut,Koppal,2016,9,5447.57
Groundnut,Koppal,2016,10,6520.39
Groundnut,Koppal,2016,11,6147.48
Groundnut,Koppal,2016,12,5567.07
Groundnut,Koppal,2017,1,5445.71
Groundnut,Koppal,2017,2,4831.32
Groundnut,Koppal,2017,3,5809.01
Groundnut,Koppal,2017,4,6333.25
Groundnut,Koppal,2017,5,5404.54
Groundnut,Koppal,2017,6,5909.07
Groundnut,Koppal,2017,7,6905.97
Groundnut,Koppal,2017,8,5752.86
Groundnut,Koppal,2017,9,6382.95
Groundnut,Koppal,2017,10,5696.25
Groundnut,Koppal,2017,11,4469.77
Groundnut,Koppal,2017,12,5873.31
Groundnut,Koppal,2018,1,5936.1
Groundnut,Koppal,2018,2,5401.44
Groundnut,Koppal,2018,3,5372.91
Groundnut,Koppal,2018,4,7190.07
Groundnut,Koppal,2018,5,5676.12
Groundnut,Koppal,2018,6,6830.19
Groundnut,Koppal,2018,7,7122.34
Groundnut,Koppal,2018,8,4957.44
Groundnut,Koppal,2018,9,5509.39
Groundnut,Koppal,2018,10,5954.74
Groundnut,Koppal,2018,11,4837.13
Groundnut,Koppal,2018,12,5449.64
Groundnut,Koppal,2019,1,6951.02
Groundnut,Koppal,2019,2,5742.53
Groundnut,Koppal,2019,3,6621.8
Groundnut,Koppal,2019,4,6152.43
Groundnut,Koppal,2019,5,6650.15
Groundnut,Koppal,2019,6,6196.77
Groundnut,Koppal,2019,7,6150.53
Groundnut,Koppal,2019,8,7045.78
Groundnut,Koppal,2019,9,6909.81
Groundnut,Koppal,2019,10,6756.56
Groundnut,Koppal,2019,11,5718.02
Groundnut,Koppal,2019,12,7251.74
Groundnut,Koppal,2020,1,6111.34
Groundnut,Koppal,2020,2,5415.95
Groundnut,Koppal,2020,3,6266.78
Groundnut,Koppal,2020,4,5952.85
Groundnut,Koppal,2020,5,7026.46
Groundnut,Koppal,2020,6,6012.02
Groundnut,Koppal,2020,7,6267.94
Groundnut,Koppal,2020,8,5300.94
Groundnut,Koppal,2020,9,7341.63
Groundnut,Koppal,2020,10,6231.61
Groundnut,Koppal,2020,11,6080.27
Groundnut,Koppal,2020,12,6489.18
Groundnut,Koppal,2021,1,7099.88
Groundnut,Koppal,2021,2,5700.12
Groundnut,Koppal,2021,3,6355.3
Groundnut,Koppal,2021,4,5933.86
Groundnut,Koppal,2021,5,6796.05
Groundnut,Koppal,2021,6,6490.06
Groundnut,Koppal,2021,7,5298.12
Groundnut,Koppal,2021,8,5401.65
Groundnut,Koppal,2021,9,7521.27
Groundnut,Koppal,2021,10,6175.88
Groundnut,Koppal,2021,11,5907.17
Groundnut,Koppal,2021,12,5315.43
Groundnut,Koppal,2022,1,7418.38
Groundnut,Koppal,2022,2,6429.17
Groundnut,Koppal,2022,3,6272.4
Groundnut,Koppal,2022,4,6999.94
Groundnut,Koppal,2022,5,7480.72
Groundnut,Koppal,2022,6,6630.82
